"TIME";"DSC_ERROR_LEVEL";"MESSAGE";"DETAILS_ERROR";"DSC_ERROR_TYPE";"GUID_PROCESS_EXECUTION";"GUID_PROCESS_ERROR"
"24/04/2014, 14:31:22:319";"Trace";"Set default parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"8971BDDC273C4D9D96AFA317011049C3"
"24/04/2014, 14:31:22:326";"Trace";"Set default parameter: file_type_id; with value: SRF";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"DEDEFEC17A084F47B3F6A317011049C3"
"24/04/2014, 14:31:22:333";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"E0699C7907294E07A18FA317011049C8"
"24/04/2014, 14:31:22:349";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"373B48725BE14D84A857A317011049CD"
"24/04/2014, 14:31:22:390";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"5EE9BBCDB49A457AB3A3A317011049D6"
"24/04/2014, 14:31:22:394";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\999039\output\accepted\20140424;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"806FA1014260440281D1A317011049DB"
"24/04/2014, 14:31:22:408";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"FD1A9072D0A247C8B2A3A317011049E0"
"24/04/2014, 14:31:22:452";"Trace";"Resolving parameter: reports_folder; with value: \\ind021\Reports;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"3BD6A3F18B2E4C4FB23BA317011049E9"
"24/04/2014, 14:31:22:467";"Trace";"Get execution parameter: naming_convention_error; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"46C83FE87F014859BEFEA317011049EE"
"24/04/2014, 14:31:22:485";"Trace";"Get execution parameter: stop_on_manage_errors; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"841356FB77C04133A963A317011049F7"
"24/04/2014, 14:31:22:490";"Trace";"Get execution parameter: out_srf_error; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"3759F9134A13493FA2D3A317011049F7"
"24/04/2014, 14:31:22:495";"Trace";"Get execution parameter: bpm_web_service_error; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"391BD13DC23547D88A1FA317011049F7"
"24/04/2014, 14:31:22:524";"Info";"End step 6 execution successfully";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"23DE4E025F6F4D2B9025A31701104A00"
"24/04/2014, 14:31:22:550";"Info";">> Begin execution step: 4EFF00328AA149DC9616A317011043CB; with order: 7";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"698FD6A1D3834FF29DBAA31701104A0A"
"24/04/2014, 14:31:22:559";"Debug";"Command: 753C61DF41D24F54824BA43953B51224; Name: Performs SRF File actions";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"25E847919F8B4496991FA31701104A0A"
"24/04/2014, 14:31:22:562";"Debug";"Registering parameters for step 4EFF00328AA149DC9616A317011043CB";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"9C37054C651E43BCAC00A31701104A0A"
"24/04/2014, 14:31:22:577";"Trace";"Set default parameter: pipeline_id; with value: E19DAB1390B84D2FA6E68463AC9FB758";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"21D860EE4BE5448EA9DAA31701104A0E"
"24/04/2014, 14:31:22:580";"Trace";"Set default parameter: tid; with value: 999039";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"BFFBE85959C048CAB2D3A31701104A13"
"24/04/2014, 14:31:22:587";"Trace";"Set default parameter: side; with value: Platform";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"FB50C033E0654DA59345A31701104A13"
"24/04/2014, 14:31:22:597";"Trace";"Set default parameter: file_id; with value: 81139D05660A4BF298BE6E952D02B1DE";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"78F51C55A5F746509E04A31701104A18"
"24/04/2014, 14:31:22:599";"Trace";"Set default parameter: file_path; with value: \\ind021\Webbyfiles\folders\999039\output\accepted\20140424";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"C63A67CE25D84182B1C9A31701104A18"
"24/04/2014, 14:31:22:635";"Trace";"Set default parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"C459167ED8D2420389A7A31701104A21"
"24/04/2014, 14:31:22:637";"Trace";"Set default parameter: file_type_id; with value: SRF";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"2A82F4C3DCF64539A53CA31701104A21"
"24/04/2014, 14:31:22:648";"Trace";"Set default parameter: container_type_id; with value: FILE";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"3739CF6EB3BA44B3AB1DA31701104A26"
"24/04/2014, 14:31:22:661";"Trace";"Set default parameter: transmission_mode; with value: 1";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7CCB9D5281AE4EBE964EA31701104A2B"
"24/04/2014, 14:31:22:744";"Trace";"Resolving parameter: srf_app_folder; with value: \\ind021\SRFChecker;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"46E6D3DB68604C8B8DFEA31701104A42"
"24/04/2014, 14:31:22:755";"Trace";"Set parameter: srf_app_folder; with value: \\ind021\SRFChecker";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"E7D19FBE2FC441F39344A31701104A47"
"24/04/2014, 14:31:22:786";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"965DCF5F87964391A631A31701104A50"
"24/04/2014, 14:31:22:811";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\999039\output\accepted\20140424;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"E8640D9D58044004A962A31701104A55"
"24/04/2014, 14:31:22:815";"Trace";"Resolving parameter: file_type_id; with value: SRF;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"73F6B121289D4AC2B2D8A31701104A59"
"24/04/2014, 14:31:22:867";"Trace";"Get execution parameter: request_id; Value: 297326";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"26A05620BA974304AC8BA31701104A68"
"24/04/2014, 14:31:22:869";"Trace";"Resolving execution parameter: request_id; with value: 297326;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"A6A9EED0D8F94D5C886EA31701104A68"
"24/04/2014, 14:31:22:884";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7D26922F2E11410F87B2A31701104A6C"
"24/04/2014, 14:31:22:895";"Trace";"Resolving parameter: srf_app_folder; with value: \\ind021\SRFChecker;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7B179A8DC66B41158D8BA31701104A71"
"24/04/2014, 14:31:22:951";"Trace";"Resolving parameter: int_srf_validate_exe_filename; with value: validate.exe;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"6D6FAFDF5ED044D0978CA31701104A7F"
"24/04/2014, 14:31:22:999";"Trace";"Resolving parameter: execution_timeout; with value: 432000;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"A04DDFE8747D4AE6A505A31701104A8D"
"24/04/2014, 14:31:23:058";"Trace";"Resolving parameter: reports_folder; with value: \\ind021\Reports;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"7DD9A7B90CEB4092ABDCA31701104AA0"
"24/04/2014, 14:31:23:084";"Trace";"Resolving parameter: int_srf_target; with value: SRF_COMMON;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"45ADB085B3E94DF1B2EBA31701104AA9"
"24/04/2014, 14:31:23:107";"Trace";"Resolving parameter: srf_app_folder; with value: \\ind021\SRFChecker;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"0F6C7E607EDD47F5BAD9A31701104AAE"
"24/04/2014, 14:31:23:110";"Trace";"Resolving parameter: file_path; with value: \\ind021\Webbyfiles\folders\999039\output\accepted\20140424;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"6B54EA6A3E4A4C83B9CCA31701104AB3"
"24/04/2014, 14:31:23:120";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"95242E26A02E4294AFBBA31701104AB3"
"24/04/2014, 14:31:23:150";"Trace";"Resolving parameter: srf_app_folder; with value: \\ind021\SRFChecker;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"C8BA7C8AB3B74AD982B7A31701104ABC"
"24/04/2014, 14:31:23:167";"Trace";"Resolving parameter: srf_app_folder; with value: \\ind021\SRFChecker;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"F347BFC7E5424114A56EA31701104AC1"
"24/04/2014, 14:31:23:181";"Trace";"Resolving parameter: file_id; with value: 81139D05660A4BF298BE6E952D02B1DE;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"BD063F1DEDA6496597D7A31701104AC5"
"24/04/2014, 14:31:23:184";"Trace";"ProcessStartInfo with command: \\ind021\SRFChecker\validate.exe; and parameters:  --profile srf-validation --target SRF_COMMON --config ""\\ind021\SRFChecker\validator.xml"" --indir ""\\ind021\Webbyfiles\folders\999039\output\accepted\20140424"" --infile ""P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls"" --outdir ""\\ind021\Reports\999039\SRF"" --specdir ""\\ind021\SRFChecker\specs"" --PreprocDir ""\\ind021\SRFChecker\preproc"" --setfield $CLT_LID:""ST1YA30"" --setfield $PRL_PED:31-12-2014 --setfield $PRL_PSD:01-01-2012 --nowarnings ;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"FC34655B4B2C4D2FA365A31701104AC5"
"24/04/2014, 14:31:25:919";"Error";"Exit code not 0";"Key :Execution
Exception: Adp.Streamline.ProductionLine.Application.ProcessExecutionException 
Exception Message: There where errors during execution.General Process Information
	Error output: 
	Standard output: 
	Id:632
	Exit Code: 1
	Exit time was :24/04/2014 16:31:25
	Total Processor Time: 00:00:00.9843750
 
Exception Source:  
Exception Stack:  
========================================
";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"83613A3CD7F84F02A868A31701104DFA"
"24/04/2014, 14:31:25:939";"Trace";"ProcessStartInfo end with exit code: 1;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"355A7F2FEE5E49BD97E4A31701104E03"
"24/04/2014, 14:31:25:958";"Trace";"Set execution parameter: out_srf_error; Value: Normal";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"8EEA167092FF40EA8D97A31701104E08"
"24/04/2014, 14:31:25:992";"Trace";"Set execution parameter: stop_on_manage_errors; Value: 1";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"C033B73AB2DD47FF88AAA31701104E11"
"24/04/2014, 14:31:26:022";"Trace";"Set execution parameter: status_file; Value: 10";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"492CB344E2F1457C9625A31701104E1A"
"24/04/2014, 14:31:26:035";"Trace";"Set execution parameter: att_status; Value: 20";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"31856EF97C314AC5BCBFA31701104E1F"
"24/04/2014, 14:31:26:050";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"139694C83421495C9534A31701104E24"
"24/04/2014, 14:31:26:071";"Info";"File 'P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls' with sourcefolder '\\ind021\Webbyfiles\folders\999039\output\accepted\20140424' was succesfully copied to '\\ind021\Reports\999039\SRF\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls'";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"F686C20E58E44D679DFCA31701104E28"
"24/04/2014, 14:31:26:074";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01_xls_report.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"4586178C858D48DF8F28A31701104E28"
"24/04/2014, 14:31:26:112";"Info";"File 'P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01_xls_report.xls' with sourcefolder '\\ind021\Webbyfiles\folders\999039\output\accepted\20140424' was succesfully copied to '\\ind021\Reports\999039\SRF\REJECTED\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01_xls_report.xls'";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"E29A8DD980594E628CB7A31701104E37"
"24/04/2014, 14:31:26:115";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"19DBA93154384EB48A55A31701104E37"
"24/04/2014, 14:31:26:145";"Info";"File 'P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls' with sourcefolder '\\ind021\Reports\999039\SRF' was succesfully copied to '\\ind021\Reports\999039\SRF\REJECTED\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls'";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"FF25197B3C7B416CAA2DA31701104E40"
"24/04/2014, 14:31:26:163";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.lgf;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"D918AAFF0EE84B37A7C5A31701104E45"
"24/04/2014, 14:31:26:209";"Info";"File 'P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.lgf' with sourcefolder '\\ind021\Reports\999039\SRF' was succesfully copied to '\\ind021\Reports\999039\SRF\REJECTED\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.lgf'";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"1A2699EE6CAF41F7AAF6A31701104E53"
"24/04/2014, 14:31:26:211";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.lkp;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"61814B05045B4BA681C5A31701104E53"
"24/04/2014, 14:31:26:227";"Info";"File 'P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.lkp' with sourcefolder '\\ind021\Reports\999039\SRF' was succesfully copied to '\\ind021\Reports\999039\SRF\REJECTED\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.lkp'";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"48A853E64C6542D494ADA31701104E57"
"24/04/2014, 14:31:26:229";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.log;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"1428787FE3204E05BBE7A31701104E57"
"24/04/2014, 14:31:26:246";"Info";"File 'P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.log' with sourcefolder '\\ind021\Reports\999039\SRF' was succesfully copied to '\\ind021\Reports\999039\SRF\REJECTED\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.log'";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"863BA42CD0AB41A9879FA31701104E5C"
"24/04/2014, 14:31:26:252";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.std.srf.phx;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"177735E8B3D942FE8FE0A31701104E5C"
"24/04/2014, 14:31:26:311";"Info";"File 'P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.std.srf.phx' with sourcefolder '\\ind021\Reports\999039\SRF' was succesfully copied to '\\ind021\Reports\999039\SRF\REJECTED\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.std.srf.phx'";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"F117EA95398D42079F9BA31701104E6F"
"24/04/2014, 14:31:26:354";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"22F84A74666349E5ABC6A31701104E7D"
"24/04/2014, 14:31:26:374";"Info";"File '\\ind021\Reports\999039\SRF\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls' was succesfully deleted";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"4140286CB3434A7EB101A31701104E82"
"24/04/2014, 14:31:26:395";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.lgf;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"8DCC3B9C600744F7AE43A31701104E8B"
"24/04/2014, 14:31:26:436";"Info";"File '\\ind021\Reports\999039\SRF\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.lgf' was succesfully deleted";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"E987E542ACA347179DCFA31701104E94"
"24/04/2014, 14:31:26:474";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.lkp;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"1245D06C2F344AA7AE4FA31701104EA2"
"24/04/2014, 14:31:26:508";"Info";"File '\\ind021\Reports\999039\SRF\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.lkp' was succesfully deleted";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"0C84F97F5EF048AA89F3A31701104EAC"
"24/04/2014, 14:31:26:522";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.log;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B423CC69420E40E9A76AA31701104EB0"
"24/04/2014, 14:31:26:534";"Info";"File '\\ind021\Reports\999039\SRF\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.log' was succesfully deleted";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"0762A45EA6B648A4A68DA31701104EB5"
"24/04/2014, 14:31:26:548";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.std.srf.phx;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"903E1096FC3F4A25BAAFA31701104EBA"
"24/04/2014, 14:31:26:560";"Info";"File '\\ind021\Reports\999039\SRF\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls.std.srf.phx' was succesfully deleted";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"40CB432989B347BCA853A31701104EBA"
"24/04/2014, 14:31:26:577";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01_xls_report.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"5B9DB07B62994318A8A1A31701104EBE"
"24/04/2014, 14:31:26:592";"Info";"File '\\ind021\Webbyfiles\folders\999039\output\accepted\20140424\P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01_xls_report.xls' was succesfully deleted";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"D60763D687D94762A32BA31701104EC3"
"24/04/2014, 14:31:26:612";"Trace";"Resolving parameter: tid; with value: 999039;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"E639B4350FCB44EFBE1AA31701104ECD"
"24/04/2014, 14:31:26:733";"Trace";"Get execution parameter: UHRA_CREATIONDATE; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"4F2F9E3E1FB64A31B492A31701104EED"
"24/04/2014, 14:31:26:753";"Trace";"Get execution parameter: cfnc_date; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"1D6904D6E71C435D85D9A31701104EF7"
"24/04/2014, 14:31:26:770";"Trace";"Get execution parameter: UHRA_COMPLETENAME; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"9BD38767A0014D9E9EBFA31701104EFB"
"24/04/2014, 14:31:26:789";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"38CDA19392E74707A901A31701104F00"
"24/04/2014, 14:31:26:793";"Trace";"Resolving parameter: file_name; with value: P_SRF_ST1YA30_20120101_20141231_00_V2_0000_00017_FILE_NOE_BadLidInXLS_FGS_20140407_01.xls;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"08AA588D10C849758B2EA31701104F00"
"24/04/2014, 14:31:26:827";"Trace";"Get execution parameter: UHRA_LOCALFILENAME; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"4F066D7F03334B5484A3A31701104F09"
"24/04/2014, 14:31:26:836";"Trace";"Get execution parameter: cfnc_local_name; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"D1FD9FDF0EF34747A80AA31701104F0E"
"24/04/2014, 14:31:26:856";"Trace";"Get execution parameter: UHRA_CLIENTNAME; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"50EF40BB811A45A1961EA31701104F13"
"24/04/2014, 14:31:26:869";"Trace";"Get execution parameter: UHRA_ENTITYNAME; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"9A639726D79D4AAEBB33A31701104F18"
"24/04/2014, 14:31:26:916";"Trace";"Get execution parameter: UHRA_PARTNERNAME; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"75CCBFF3BCF342B0AE8CA31701104F26"
"24/04/2014, 14:31:26:929";"Trace";"Get execution parameter: UHRA_COUNTRYNAME; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"E40CA5161C504EE1B7CDA31701104F2A"
"24/04/2014, 14:31:26:968";"Trace";"Get execution parameter: UHRA_CID; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"915B0EBD9C7048928E64A31701104F34"
"24/04/2014, 14:31:26:983";"Trace";"Resolving parameter: tid; with value: 999039;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"164FC0FF3B0D41C7B424A31701104F38"
"24/04/2014, 14:31:27:009";"Trace";"Resolving parameter: tid; with value: 999039;";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B118BEDB813E4964A0B1A31701104F42"
"24/04/2014, 14:31:27:044";"Trace";"Get execution parameter: UHRA_CUID; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"19912B31058F46738855A31701104F4B"
"24/04/2014, 14:31:27:068";"Trace";"Get execution parameter: cfnc_cuid; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"EE2792877F1D4AD59D7CA31701104F54"
"24/04/2014, 14:31:27:098";"Trace";"Get execution parameter: UHRA_PID; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"09B5830901D84344851CA31701104F5E"
"24/04/2014, 14:31:27:123";"Trace";"Get execution parameter: cfnc_pid; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"86BB548392804A5CAB5DA31701104F63"
"24/04/2014, 14:31:27:144";"Trace";"Get execution parameter: UHRA_LID; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"603FDA4C05CF43429B23A31701104F6C"
"24/04/2014, 14:31:27:189";"Trace";"Get execution parameter: cfnc_lid; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"64C96583D1D644AB9F71A31701104F7A"
"24/04/2014, 14:31:27:209";"Trace";"Get execution parameter: UHRA_COUNTRYID; Value: ";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"B43319DF877E4EC6B916A31701104F7F"
"24/04/2014, 14:31:27:214";"Debug";"Calling send alert for generator Adp.Streamline.ProductionLine.Domain.ManageSRFCommandEvent for 1 event(s) and 8 parameter(s)";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"26977D551A1F46B0963BA31701104F7F"
"24/04/2014, 14:31:27:239";"Info";"Alert parameter with ID GUID_FILE added for file 81139D05660A4BF298BE6E952D02B1DE.";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"A40729A70A61481ABCFEA31701104F88"
"24/04/2014, 14:31:27:341";"Info";"Alert parameter with ID FILE_TYPE added for file 81139D05660A4BF298BE6E952D02B1DE.";"";"Technical";"E19DAB1390B84D2FA6E68463AC9FB758";"58A49E2B26BD44049664A31701104FA4"
